,Amphibians,Reptiles,Mammals
4717,42,59,138
4718,42,59,136
4719,41,57,136
4720,42,57,136
4721,41,57,135
4722,41,60,134
4723,41,61,133
4724,40,62,132
4725,38,62,131
4726,38,62,131
4727,38,63,131
4728,38,63,131
4729,38,62,131
4730,37,61,130
4731,35,61,129
4732,32,62,128
4733,42,67,110
4734,42,67,110
4735,43,67,110
4736,44,67,110
4737,44,67,112
4738,44,68,113
4739,44,68,113
4740,44,68,114
4741,44,69,114
4742,43,68,115
4743,42,68,116
4744,40,67,116
4745,37,65,116
4746,36,65,115
4747,34,64,113
4748,32,64,113
4749,31,66,115
4750,32,65,116
4751,32,65,117
4752,32,64,117
4753,30,63,121
4754,29,62,121
4755,30,60,123
4756,28,58,128
4757,27,58,132
4758,29,57,130
4759,28,55,132
4760,30,59,135
4761,30,61,136
4762,30,60,134
4763,32,57,134
4764,37,58,135
4765,39,63,133
4766,41,59,131
4767,38,60,131
4768,36,67,130
4769,39,69,130
4770,39,76,126
4771,42,76,124
4772,47,72,126
4773,53,74,127
4774,52,72,129
4775,52,71,128
4776,52,67,130
4777,50,69,131
4778,50,68,134
4779,48,66,133
4780,48,65,136
4781,50,63,137
4782,49,63,137
4783,49,61,136
4784,48,56,136
4785,45,57,139
4786,44,58,138
4787,43,59,138
4788,43,60,139
4789,43,60,138
4790,43,61,138
4791,43,60,138
4792,42,59,138
4793,42,60,136
4794,41,60,137
4795,42,59,135
4796,41,62,134
4797,41,63,134
4798,41,63,133
4799,40,63,132
4800,38,64,131
4801,38,63,131
4802,38,63,131
4803,38,63,132
4804,37,63,131
4805,36,62,129
4806,35,61,128
4807,31,63,128
4808,42,66,111
4809,43,66,110
4810,44,67,110
4811,44,66,110
4812,44,67,113
4813,44,67,114
4814,44,69,115
4815,44,68,115
4816,43,68,116
4817,43,68,117
4818,41,68,118
4819,41,67,117
4820,39,66,119
4821,36,65,116
4822,33,63,115
4823,32,64,116
4824,32,64,116
4825,31,65,118
4826,32,65,119
4827,31,63,121
4828,28,61,123
4829,29,63,124
4830,29,60,127
4831,27,59,131
4832,28,60,130
4833,29,55,129
4834,29,54,132
4835,29,61,137
4836,29,61,136
4837,29,62,135
4838,32,58,135
4839,35,61,134
4840,38,61,133
4841,39,59,131
4842,37,63,131
4843,34,70,131
4844,38,70,126
4845,39,76,125
4846,41,74,126
4847,48,75,126
4848,53,73,127
4849,52,71,130
4850,51,71,130
4851,51,68,131
4852,50,67,133
4853,49,67,133
4854,48,67,135
4855,47,64,137
4856,49,62,136
4857,49,64,136
4858,49,58,135
4859,48,56,138
4860,45,59,138
4861,44,59,137
4862,43,59,137
4863,43,60,137
4864,43,61,137
4865,43,60,138
4866,43,61,137
4867,42,62,135
4868,42,62,136
4869,41,62,135
4870,42,63,133
4871,41,65,134
4872,41,63,134
4873,41,63,133
4874,40,64,132
4875,38,64,132
4876,38,64,132
4877,38,64,132
4878,37,64,132
4879,37,63,132
4880,37,61,129
4881,33,63,128
4882,30,62,128
4883,41,66,111
4884,44,66,111
4885,44,67,110
4886,44,67,113
4887,44,67,114
4888,44,67,116
4889,43,68,116
4890,43,68,117
4891,42,68,115
4892,42,67,118
4893,40,67,117
4894,40,68,118
4895,40,66,119
4896,37,65,118
4897,34,62,119
4898,32,62,118
4899,32,63,120
4900,31,64,120
4901,31,61,122
4902,29,60,122
4903,29,60,122
4904,29,60,124
4905,28,59,130
4906,28,58,133
4907,28,59,129
4908,30,57,131
4909,29,55,135
4910,27,61,135
4911,27,63,135
4912,29,63,135
4913,30,62,134
4914,34,65,133
4915,36,61,132
4916,38,63,133
4917,35,65,132
4918,35,70,131
4919,39,78,126
4920,39,76,128
4921,45,76,127
4922,48,78,127
4923,52,75,129
4924,52,72,131
4925,51,67,130
4926,48,67,131
4927,49,66,133
4928,49,66,134
4929,47,65,138
4930,48,64,137
4931,49,62,137
4932,49,59,137
4933,48,58,136
4934,48,58,138
4935,45,59,137
4936,44,59,137
4937,43,59,137
4938,43,61,137
4939,43,61,137
4940,43,60,138
4941,42,62,138
4942,42,63,136
4943,41,63,136
4944,41,63,134
4945,42,66,133
4946,41,66,133
4947,41,63,133
4948,41,65,132
4949,40,64,133
4950,38,64,131
4951,38,64,132
4952,37,64,132
4953,37,64,131
4954,37,64,131
4955,36,61,128
4956,31,64,128
4957,43,66,111
4958,43,66,112
4959,44,68,113
4960,44,67,116
4961,44,67,115
4962,43,68,117
4963,43,68,117
4964,43,69,118
4965,42,69,118
4966,42,67,118
4967,40,67,119
4968,40,67,120
4969,38,66,119
4970,36,64,120
4971,35,61,122
4972,33,58,120
4973,33,56,121
4974,31,60,123
4975,28,60,123
4976,29,61,123
4977,27,62,125
4978,28,60,127
4979,27,60,130
4980,28,58,131
4981,29,58,130
4982,29,57,133
4983,28,58,136
4984,26,60,135
4985,26,62,136
4986,27,67,135
4987,29,62,134
4988,32,66,134
4989,35,60,134
4990,36,63,134
4991,33,64,132
4992,36,73,129
4993,39,77,127
4994,40,74,127
4995,44,76,126
4996,49,78,128
4997,52,74,128
4998,52,70,131
4999,50,64,132
5000,48,66,133
5001,49,66,135
5002,47,66,138
5003,47,64,138
5004,49,64,137
5005,49,63,137
5006,49,61,137
5007,48,57,137
5008,48,57,139
5009,45,58,137
5010,45,59,138
5011,43,60,137
5012,43,61,139
5013,43,60,138
5014,43,62,138
5015,42,63,138
5016,42,63,136
5017,41,63,134
5018,41,67,134
5019,42,65,134
5020,41,64,134
5021,41,66,134
5022,41,66,132
5023,41,65,132
5024,38,64,130
5025,37,64,131
5026,37,64,132
5027,37,66,131
5028,37,65,129
5029,36,63,129
5030,32,63,129
5031,43,66,113
5032,43,67,112
5033,43,69,114
5034,44,69,115
5035,44,68,116
5036,44,68,116
5037,43,68,116
5038,43,68,118
5039,43,69,118
5040,42,68,118
5041,42,68,120
5042,40,67,120
5043,38,67,121
5044,37,65,121
5045,37,58,123
5046,35,56,122
5047,33,55,121
5048,33,57,122
5049,30,60,122
5050,29,60,123
5051,29,61,125
5052,29,63,126
5053,26,62,127
5054,27,58,130
5055,27,57,130
5056,28,58,130
5057,26,60,133
5058,26,60,135
5059,25,60,134
5060,26,63,134
5061,26,66,136
5062,26,63,133
5063,32,64,136
5064,34,63,135
5065,35,64,134
5066,35,67,131
5067,37,73,128
5068,38,75,128
5069,38,73,125
5070,44,76,126
5071,50,76,127
5072,51,74,129
5073,51,68,132
5074,49,66,133
5075,47,66,135
5076,47,66,136
5077,47,65,137
5078,47,62,138
5079,48,64,137
5080,48,64,137
5081,49,58,138
5082,48,56,139
5083,48,57,138
5084,45,58,137
5085,45,59,138
5086,43,59,140
5087,43,59,140
5088,43,61,139
5089,43,63,139
5090,42,63,137
5091,42,63,135
5092,41,66,135
5093,41,66,135
5094,41,65,134
5095,41,64,134
5096,41,66,133
5097,41,66,132
5098,40,66,132
5099,38,66,130
5100,37,66,131
5101,37,66,130
5102,37,66,131
5103,36,65,128
5104,34,66,128
5105,32,67,129
5106,43,67,112
5107,43,67,114
5108,43,69,114
5109,43,69,115
5110,43,68,117
5111,43,68,117
5112,43,69,118
5113,43,70,118
5114,43,71,119
5115,42,71,118
5116,43,66,123
5117,37,66,124
5118,35,65,123
5119,37,62,123
5120,36,56,123
5121,35,57,123
5122,32,55,122
5123,31,58,122
5124,29,59,122
5125,29,60,124
5126,28,61,126
5127,27,63,126
5128,26,58,127
5129,27,57,128
5130,28,57,129
5131,27,57,129
5132,26,60,133
5133,26,59,133
5134,25,60,135
5135,26,65,136
5136,26,64,135
5137,27,64,134
5138,30,63,134
5139,32,63,134
5140,35,62,131
5141,34,71,130
5142,35,71,125
5143,38,72,124
5144,38,73,123
5145,43,77,125
5146,50,73,126
5147,51,70,126
5148,50,69,132
5149,48,67,133
5150,48,66,134
5151,47,67,136
5152,47,64,138
5153,48,64,138
5154,48,65,137
5155,48,63,138
5156,48,60,138
5157,48,56,139
5158,48,57,137
5159,45,59,139
5160,45,59,140
5161,43,59,141
5162,43,60,140
5163,43,61,140
5164,43,62,139
5165,42,61,136
5166,42,65,136
5167,41,66,136
5168,42,65,135
5169,41,65,135
5170,41,65,134
5171,40,66,133
5172,40,66,132
5173,40,66,131
5174,38,66,130
5175,37,66,131
5176,37,66,131
5177,37,67,132
5178,36,67,128
5179,30,69,128
5180,31,70,128
5181,43,67,115
5182,43,68,115
5183,43,69,116
5184,43,69,118
5185,42,69,120
5186,43,69,119
5187,43,70,119
5188,43,70,118
5189,42,71,120
5190,42,70,122
5191,40,67,126
5192,36,63,126
5193,35,61,125
5194,37,62,124
5195,35,59,123
5196,34,58,122
5197,31,56,123
5198,30,59,122
5199,29,59,124
5200,28,59,124
5201,28,62,125
5202,26,59,127
5203,27,58,126
5204,28,56,127
5205,27,58,127
5206,27,59,130
5207,25,60,132
5208,24,56,132
5209,24,62,136
5210,25,63,137
5211,24,60,135
5212,28,64,135
5213,29,64,133
5214,31,62,131
5215,31,62,131
5216,33,67,126
5217,37,70,126
5218,33,73,124
5219,39,71,125
5220,43,74,126
5221,50,71,126
5222,51,70,125
5223,50,68,132
5224,49,68,135
5225,47,69,134
5226,48,66,138
5227,47,64,138
5228,49,66,138
5229,49,64,138
5230,49,62,138
5231,48,61,138
5232,48,58,139
5233,47,58,139
5234,45,60,140
5235,45,59,142
5236,43,60,141
5237,43,61,141
5238,43,60,139
5239,42,62,139
5240,42,62,137
5241,41,66,135
5242,41,65,136
5243,42,65,135
5244,41,66,135
5245,40,67,135
5246,40,67,133
5247,40,67,133
5248,40,68,132
5249,38,68,133
5250,38,69,131
5251,38,69,132
5252,37,70,130
5253,32,72,129
5254,32,72,128
5255,31,73,128
5256,43,68,115
5257,43,68,115
5258,43,70,116
5259,43,71,117
5260,43,71,120
5261,41,70,120
5262,43,69,119
5263,43,70,120
5264,43,71,119
5265,42,71,121
5266,42,68,125
5267,39,65,126
5268,36,62,127
5269,34,60,125
5270,35,61,124
5271,33,59,124
5272,34,58,124
5273,31,59,123
5274,30,59,124
5275,27,58,124
5276,27,60,124
5277,27,60,126
5278,26,57,126
5279,27,55,127
5280,26,55,128
5281,26,57,127
5282,26,59,130
5283,24,59,131
5284,24,59,132
5285,24,64,134
5286,25,61,134
5287,24,60,135
5288,28,63,133
5289,26,64,134
5290,27,60,131
5291,28,61,130
5292,30,63,127
5293,34,67,126
5294,32,67,125
5295,38,72,125
5296,41,72,127
5297,48,72,125
5298,49,71,126
5299,50,68,134
5300,49,69,134
5301,47,66,136
5302,48,66,138
5303,48,65,138
5304,49,66,139
5305,49,63,139
5306,49,61,139
5307,48,61,141
5308,48,61,139
5309,47,63,140
5310,45,60,142
5311,45,60,141
5312,44,61,141
5313,43,61,140
5314,43,61,139
5315,42,62,139
5316,42,66,136
5317,41,65,135
5318,41,65,135
5319,41,65,135
5320,40,66,135
5321,40,67,135
5322,40,68,133
5323,40,69,134
5324,40,69,133
5325,38,70,133
5326,38,71,133
5327,38,70,133
5328,34,72,132
5329,32,72,130
5330,32,73,131
5331,42,69,116
5332,42,69,116
5333,43,70,117
5334,43,71,120
5335,42,70,120
5336,41,70,120
5337,43,70,120
5338,43,72,120
5339,43,72,120
5340,41,71,122
5341,42,68,125
5342,37,63,127
5343,35,59,125
5344,34,60,125
5345,35,60,125
5346,33,59,124
5347,32,60,124
5348,30,60,124
5349,29,58,124
5350,27,60,124
5351,26,59,125
5352,27,58,127
5353,27,56,125
5354,26,55,128
5355,26,57,127
5356,26,60,126
5357,25,62,129
5358,23,63,131
5359,24,59,133
5360,24,65,132
5361,24,62,135
5362,24,62,133
5363,27,66,134
5364,27,62,133
5365,29,58,128
5366,29,56,126
5367,27,64,130
5368,33,68,127
5369,32,70,127
5370,36,72,127
5371,41,70,126
5372,46,71,126
5373,49,68,131
5374,50,67,137
5375,49,67,135
5376,48,67,138
5377,50,66,139
5378,49,66,139
5379,49,67,140
5380,49,63,141
5381,49,62,140
5382,48,60,141
5383,48,60,139
5384,47,61,140
5385,45,62,141
5386,45,60,141
5387,44,61,140
5388,43,61,139
5389,43,61,139
5390,42,65,138
5391,42,66,136
5392,41,66,135
5393,40,66,135
5394,41,66,135
5395,40,67,135
5396,40,69,136
5397,40,68,135
5398,40,69,134
5399,40,70,133
5400,38,69,133
5401,38,72,133
5402,38,71,133
5403,33,71,132
5404,33,72,131
5405,32,73,131
5406,42,69,117
5407,42,70,118
5408,42,70,118
5409,43,71,120
5410,42,70,121
5411,41,70,121
5412,41,71,120
5413,42,72,121
5414,41,71,122
5415,40,71,122
5416,42,67,125
5417,37,61,126
5418,35,58,125
5419,34,61,123
5420,36,58,125
5421,33,60,124
5422,32,60,126
5423,29,58,126
5424,28,60,125
5425,27,57,125
5426,26,60,126
5427,27,57,125
5428,27,56,127
5429,26,58,127
5430,26,56,126
5431,26,59,127
5432,25,61,129
5433,23,61,133
5434,24,59,133
5435,22,64,134
5436,23,64,133
5437,23,64,131
5438,27,58,134
5439,25,58,129
5440,25,59,128
5441,25,60,128
5442,26,59,126
5443,31,64,128
5444,32,70,129
5445,35,72,129
5446,42,70,127
5447,46,69,127
5448,49,68,134
5449,50,65,136
5450,49,68,136
5451,50,67,139
5452,50,67,139
5453,49,65,141
5454,49,66,141
5455,50,64,141
5456,48,62,139
5457,48,60,140
5458,48,59,139
5459,47,60,141
5460,45,62,141
5461,45,62,140
5462,45,61,140
5463,43,61,139
5464,42,65,139
5465,42,67,136
5466,42,66,136
5467,40,66,135
5468,40,66,135
5469,41,68,135
5470,40,68,136
5471,40,70,135
5472,40,70,135
5473,40,70,134
5474,40,70,133
5475,38,70,134
5476,38,70,135
5477,37,70,131
5478,33,70,131
5479,33,74,130
5480,31,74,130
5481,42,69,117
5482,42,69,118
5483,42,70,118
5484,42,71,120
5485,41,72,121
5486,41,71,121
5487,40,71,121
5488,41,71,121
5489,43,73,122
5490,42,72,123
5491,42,70,123
5492,42,69,125
5493,38,64,126
5494,35,60,125
5495,34,59,125
5496,34,63,125
5497,33,61,126
5498,32,58,128
5499,29,58,127
5500,27,59,126
5501,25,56,126
5502,26,60,126
5503,27,57,125
5504,27,56,127
5505,27,58,127
5506,27,58,126
5507,26,61,128
5508,26,64,132
5509,23,61,133
5510,22,61,132
5511,22,65,134
5512,23,66,133
5513,22,64,133
5514,24,58,128
5515,22,57,128
5516,22,58,127
5517,21,57,126
5518,22,58,129
5519,26,60,129
5520,28,67,131
5521,35,72,132
5522,41,71,130
5523,45,69,129
5524,49,67,135
5525,50,67,136
5526,49,68,137
5527,50,68,140
5528,51,67,142
5529,50,65,141
5530,49,65,140
5531,49,62,140
5532,48,61,141
5533,48,58,139
5534,48,58,141
5535,46,59,141
5536,45,62,140
5537,45,62,140
5538,45,63,140
5539,43,64,139
5540,42,67,138
5541,41,66,136
5542,40,66,136
5543,40,66,136
5544,40,67,135
5545,41,68,136
5546,40,70,136
5547,40,71,136
5548,40,70,136
5549,40,70,135
5550,40,70,135
5551,38,70,135
5552,38,70,134
5553,37,70,131
5554,35,71,130
5555,32,74,129
5556,31,74,129
5557,43,69,118
5558,42,69,118
5559,42,70,118
5560,42,72,121
5561,41,73,121
5562,42,71,121
5563,41,72,122
5564,41,72,122
5565,40,71,123
5566,43,74,123
5567,44,69,125
5568,40,64,125
5569,38,64,125
5570,35,63,126
5571,34,61,127
5572,32,61,128
5573,33,61,128
5574,29,60,128
5575,28,60,127
5576,28,59,127
5577,26,57,126
5578,27,58,124
5579,26,57,123
5580,27,56,126
5581,27,58,126
5582,27,59,126
5583,26,61,131
5584,25,62,133
5585,22,61,133
5586,23,63,130
5587,21,66,132
5588,20,64,134
5589,21,59,131
5590,23,60,127
5591,23,57,129
5592,23,57,129
5593,23,54,127
5594,22,58,128
5595,24,60,129
5596,28,65,129
5597,32,68,133
5598,41,69,131
5599,45,68,133
5600,49,65,136
5601,50,66,137
5602,50,67,140
5603,51,68,141
5604,51,68,140
5605,50,65,140
5606,49,64,140
5607,49,62,140
5608,48,60,142
5609,48,58,140
5610,48,58,141
5611,46,59,140
5612,45,61,140
5613,45,61,140
5614,45,64,140
5615,44,65,139
5616,41,68,138
5617,41,68,137
5618,40,68,137
5619,40,69,136
5620,41,71,137
5621,40,72,137
5622,40,72,136
5623,40,73,136
5624,40,73,137
5625,40,73,136
5626,40,73,135
5627,38,72,134
5628,38,72,132
5629,36,71,130
5630,36,72,130
5631,31,77,129
5632,43,69,118
5633,42,70,119
5634,42,70,120
5635,43,72,121
5636,42,73,121
5637,42,73,122
5638,41,73,122
5639,41,73,122
5640,41,73,123
5641,44,75,125
5642,44,68,125
5643,39,65,125
5644,38,65,125
5645,36,61,126
5646,34,59,128
5647,31,59,129
5648,30,61,129
5649,28,59,129
5650,28,59,129
5651,28,61,127
5652,27,58,125
5653,26,58,125
5654,26,57,123
5655,25,56,125
5656,25,60,124
5657,25,62,128
5658,26,65,133
5659,26,62,132
5660,23,60,128
5661,21,63,129
5662,20,66,132
5663,21,63,130
5664,20,56,129
5665,21,58,128
5666,23,54,128
5667,23,58,127
5668,20,55,127
5669,23,56,130
5670,23,59,130
5671,26,59,131
5672,35,60,134
5673,40,65,132
5674,45,67,137
5675,49,64,138
5676,50,68,138
5677,50,68,141
5678,51,68,140
5679,51,68,140
5680,50,65,140
5681,49,63,139
5682,48,61,142
5683,48,59,140
5684,48,59,140
5685,48,60,140
5686,46,61,140
5687,45,62,140
5688,45,65,139
5689,44,65,141
5690,43,67,140
5691,41,68,138
5692,41,69,138
5693,40,70,138
5694,40,71,138
5695,41,72,137
5696,40,72,138
5697,40,73,137
5698,40,74,137
5699,40,74,137
5700,40,73,136
5701,40,73,134
5702,37,72,134
5703,36,72,130
5704,36,73,130
5705,37,75,130
5706,33,76,129
5707,44,68,118
5708,44,70,119
5709,43,70,119
5710,43,70,121
5711,43,72,121
5712,42,72,122
5713,42,74,122
5714,41,73,123
5715,42,71,123
5716,41,73,124
5717,43,73,123
5718,43,65,124
5719,38,65,123
5720,37,63,126
5721,35,60,127
5722,31,59,129
5723,31,59,129
5724,28,59,129
5725,27,56,128
5726,27,57,129
5727,25,58,128
5728,26,56,125
5729,27,58,123
5730,25,57,124
5731,25,59,124
5732,25,60,124
5733,24,63,132
5734,24,63,132
5735,23,61,131
5736,21,62,128
5737,17,62,129
5738,18,62,131
5739,20,58,130
5740,20,58,128
5741,22,58,127
5742,23,55,128
5743,20,56,127
5744,20,52,127
5745,21,58,130
5746,23,57,130
5747,27,64,131
5748,35,61,133
5749,40,64,135
5750,44,65,137
5751,49,66,138
5752,50,68,139
5753,50,68,142
5754,52,68,141
5755,51,68,139
5756,50,66,139
5757,49,65,140
5758,48,63,142
5759,48,61,139
5760,48,61,140
5761,48,61,140
5762,46,62,140
5763,45,64,139
5764,44,65,140
5765,44,65,141
5766,42,68,139
5767,41,71,138
5768,40,71,138
5769,40,72,140
5770,41,72,139
5771,42,73,138
5772,41,73,137
5773,41,73,137
5774,41,74,137
5775,41,74,135
5776,40,73,133
5777,39,72,132
5778,37,72,130
5779,37,72,130
5780,37,73,130
5781,37,73,130
5782,35,73,129
5783,43,68,119
5784,45,71,119
5785,44,70,120
5786,43,70,121
5787,42,73,122
5788,42,72,122
5789,43,73,123
5790,42,73,123
5791,41,72,124
5792,41,73,124
5793,43,71,123
5794,41,63,124
5795,38,64,125
5796,36,64,126
5797,33,60,128
5798,30,57,129
5799,29,57,129
5800,27,59,129
5801,27,57,129
5802,27,56,129
5803,25,55,126
5804,25,54,124
5805,25,57,124
5806,25,59,123
5807,25,60,124
5808,24,61,127
5809,24,62,132
5810,22,63,132
5811,21,61,131
5812,19,60,127
5813,16,59,128
5814,18,58,130
5815,19,58,125
5816,20,58,126
5817,21,56,128
5818,20,53,126
5819,20,56,128
5820,21,54,128
5821,24,58,130
5822,24,58,129
5823,27,61,132
5824,36,64,133
5825,42,63,139
5826,43,65,137
5827,47,64,139
5828,49,68,141
5829,51,70,143
5830,52,69,142
5831,52,69,140
5832,50,67,139
5833,50,67,140
5834,48,64,141
5835,48,62,140
5836,48,62,140
5837,48,64,141
5838,45,65,141
5839,44,65,141
5840,44,65,141
5841,44,67,141
5842,43,70,140
5843,41,72,138
5844,41,72,138
5845,41,72,140
5846,41,73,139
5847,42,73,139
5848,41,73,138
5849,41,74,137
5850,40,75,137
5851,40,74,134
5852,40,72,132
5853,40,72,131
5854,38,72,129
5855,38,73,129
5856,39,75,130
5857,39,75,129
5858,44,68,119
5859,44,71,119
5860,44,70,120
5861,43,71,122
5862,42,72,122
5863,43,72,123
5864,43,72,123
5865,42,72,124
5866,41,72,124
5867,41,72,122
5868,41,66,123
5869,39,62,123
5870,37,63,126
5871,34,59,127
5872,32,56,129
5873,30,56,130
5874,28,55,129
5875,27,58,130
5876,27,56,129
5877,27,57,128
5878,24,54,125
5879,25,56,124
5880,24,57,122
5881,24,58,124
5882,24,59,126
5883,23,62,131
5884,22,61,132
5885,21,59,132
5886,19,61,126
5887,19,60,128
5888,16,57,129
5889,17,58,129
5890,18,59,127
5891,20,58,127
5892,23,55,129
5893,21,57,127
5894,21,58,126
5895,24,57,127
5896,24,56,131
5897,24,59,130
5898,30,59,130
5899,39,58,133
5900,41,64,140
5901,45,69,137
5902,47,68,141
5903,49,70,142
5904,50,70,143
5905,52,70,141
5906,52,67,141
5907,51,67,142
5908,50,66,143
5909,48,64,141
5910,48,63,141
5911,47,63,141
5912,47,65,141
5913,45,66,142
5914,44,66,142
5915,44,67,142
5916,44,69,140
5917,44,71,140
5918,42,72,139
5919,41,73,139
5920,41,73,139
5921,41,74,138
5922,41,75,138
5923,40,75,138
5924,40,74,137
5925,40,75,133
5926,40,75,132
5927,41,75,131
5928,41,73,129
5929,38,73,130
5930,39,75,130
5931,41,75,130
5932,44,70,118
5933,44,71,119
5934,44,71,122
5935,43,71,122
5936,42,72,123
5937,44,72,123
5938,42,72,123
5939,42,70,125
5940,41,70,124
5941,42,71,123
5942,40,62,124
5943,38,61,127
5944,37,61,128
5945,34,56,127
5946,31,56,129
5947,30,57,130
5948,27,55,131
5949,27,53,131
5950,26,54,130
5951,25,57,128
5952,23,54,126
5953,25,55,125
5954,24,57,123
5955,23,58,127
5956,21,60,128
5957,20,61,133
5958,21,58,131
5959,20,59,129
5960,19,60,126
5961,17,60,129
5962,15,55,128
5963,18,60,125
5964,19,59,126
5965,22,58,127
5966,24,56,127
5967,21,59,127
5968,26,60,128
5969,25,56,129
5970,26,55,130
5971,26,57,129
5972,30,60,129
5973,40,59,137
5974,39,68,139
5975,45,70,139
5976,46,68,142
5977,49,71,143
5978,51,71,143
5979,51,72,141
5980,52,68,143
5981,51,68,142
5982,50,68,145
5983,48,65,141
5984,47,64,142
5985,47,64,142
5986,47,67,142
5987,45,68,142
5988,44,68,142
5989,44,67,142
5990,45,70,140
5991,44,70,139
5992,42,72,140
5993,40,73,140
5994,40,74,140
5995,40,74,138
5996,41,74,138
5997,41,74,138
5998,41,74,135
5999,41,76,133
6000,41,76,133
6001,42,75,131
6002,41,74,130
6003,39,73,130
6004,41,75,129
6005,43,67,119
6006,44,70,120
6007,44,70,122
6008,44,71,123
6009,42,72,123
6010,43,72,124
6011,43,72,124
6012,42,70,126
6013,41,70,126
6014,41,70,123
6015,41,69,124
6016,38,61,128
6017,38,63,130
6018,35,60,128
6019,32,55,128
6020,31,55,130
6021,29,56,132
6022,28,57,132
6023,26,54,133
6024,25,55,132
6025,24,56,129
6026,23,54,127
6027,25,53,127
6028,22,56,124
6029,22,56,129
6030,20,55,131
6031,20,57,132
6032,21,58,130
6033,20,59,124
6034,19,60,127
6035,17,56,129
6036,15,57,125
6037,18,61,125
6038,19,59,128
6039,22,56,128
6040,21,57,129
6041,22,58,130
6042,26,57,130
6043,26,55,132
6044,28,56,130
6045,29,55,129
6046,35,61,130
6047,38,65,140
6048,39,69,140
6049,45,73,140
6050,45,70,142
6051,49,72,144
6052,51,72,143
6053,51,71,143
6054,52,67,142
6055,52,69,143
6056,49,68,145
6057,47,65,143
6058,47,66,142
6059,47,66,142
6060,47,67,142
6061,45,68,142
6062,44,69,142
6063,44,69,140
6064,43,70,140
6065,43,70,140
6066,42,74,141
6067,41,73,140
6068,41,74,140
6069,42,74,137
6070,42,74,137
6071,41,74,136
6072,41,75,135
6073,41,76,134
6074,41,75,131
6075,42,75,130
6076,41,74,130
6077,39,76,128
6078,42,69,119
6079,43,70,121
6080,44,70,122
6081,44,70,123
6082,43,72,124
6083,43,72,124
6084,43,72,125
6085,42,69,126
6086,41,70,126
6087,41,70,124
6088,39,63,126
6089,39,63,129
6090,35,61,130
6091,34,58,128
6092,31,53,128
6093,29,54,130
6094,28,55,132
6095,27,55,134
6096,27,53,134
6097,24,56,132
6098,23,55,131
6099,22,52,131
6100,22,50,126
6101,22,53,126
6102,21,54,129
6103,20,57,130
6104,20,57,129
6105,19,59,125
6106,20,60,124
6107,18,56,123
6108,16,56,125
6109,16,59,125
6110,18,60,127
6111,20,58,128
6112,23,57,130
6113,22,54,131
6114,23,52,132
6115,25,56,131
6116,26,56,131
6117,30,56,131
6118,28,56,128
6119,34,63,134
6120,38,66,141
6121,41,72,140
6122,45,72,141
6123,46,71,142
6124,50,73,144
6125,52,73,143
6126,52,70,142
6127,52,68,143
6128,51,69,146
6129,49,69,143
6130,49,66,143
6131,48,67,143
6132,48,67,142
6133,47,67,142
6134,45,69,142
6135,44,69,141
6136,45,69,139
6137,44,71,140
6138,44,70,140
6139,42,72,140
6140,42,73,140
6141,41,74,139
6142,42,74,137
6143,41,75,136
6144,41,75,134
6145,41,75,134
6146,41,76,131
6147,42,75,131
6148,41,75,129
6149,39,77,128
6150,0,4,26
6151,42,69,121
6152,42,70,121
6153,43,70,122
6154,42,70,124
6155,44,72,124
6156,42,72,124
6157,43,70,126
6158,41,70,126
6159,41,70,125
6160,41,68,126
6161,39,61,127
6162,38,63,131
6163,34,59,129
6164,34,54,128
6165,30,52,129
6166,29,54,131
6167,26,53,133
6168,25,53,136
6169,24,55,133
6170,23,56,133
6171,23,54,133
6172,22,54,132
6173,22,50,128
